id,question_id,concept_id,batch,system,stem,options,correct_answer,explanation,cognitive_error,status
639bfe89-7979-4cc2-9120-65d59e2201e7,B5_Q8_2,antibiotic-stewardship-viral-uri,Batch5,,"A 42-year-old man presents with nasal congestion and facial pressure for 6 days. He has green nasal discharge. He is afebrile with mild maxillary tenderness. He is otherwise well and has no immunocompromise.

What is the most appropriate recommendation?","[{""text"":""Amoxicillin-clavulanate for acute bacterial sinusitis"",""label"":""A""},{""text"":""CT sinus to confirm bacterial infection"",""label"":""B""},{""text"":""Continued symptomatic treatment with re-evaluation if worsening"",""label"":""C""},{""text"":""Azithromycin for atypical pathogen coverage"",""label"":""D""},{""text"":""Intranasal corticosteroids alone"",""label"":""E""}]",C,"Pathophysiology: Purulent (green/yellow) nasal discharge does NOT indicate bacterial infection—it reflects neutrophil activity common in viral illness. Acute bacterial rhinosinusitis is diagnosed clinically when symptoms persist ≥10 days without improvement, or with ""double-worsening"" (improvement then deterioration), or severe onset (fever ≥102°F with purulent discharge for 3-4 days). At 6 days, this patient has uncomplicated viral rhinosinusitis. Antibiotics are not indicated.

Distractor Analysis: (A) Amoxicillin-clavulanate for acute bacterial sinusitis: Incorrect for this clinical scenario. (B) CT sinus to confirm bacterial infection: Incorrect for this clinical scenario. (D) Azithromycin for atypical pathogen coverage: Incorrect for this clinical scenario. (E) Intranasal corticosteroids alone: Incorrect for this clinical scenario.

Clinical Pearl: CT imaging is not needed for uncomplicated cases.",,active
0c603481-16d8-44e0-bf82-aef1f81ea463,B5_Q9_1,chest-pain-low-risk-outpatient-workup,Batch5,,"A 38-year-old woman presents to the ED with sharp, left-sided chest pain that worsens with deep breathing and position changes. She has no cardiac risk factors. Vital signs are normal. ECG shows normal sinus rhythm without ST changes. Troponin is negative at 0 and 3 hours. HEART score is 1.

What is the most appropriate disposition?","[{""text"":""Admit for serial troponins and telemetry"",""label"":""A""},{""text"":""Stress testing before discharge"",""label"":""B""},{""text"":""CT coronary angiography before discharge"",""label"":""C""},{""text"":""Discharge with PCP follow-up"",""label"":""D""},{""text"":""Cardiology consultation"",""label"":""E""}]",D,"Pathophysiology: HEART score ≤3 indicates low risk (<2% 30-day MACE). This patient has pleuritic, positional chest pain—features atypical for ACS—plus negative troponins and normal ECG. The HEART Pathway validates early discharge without stress testing for low-risk patients. Further cardiac workup (stress test, CTA) in a low-risk patient with non-cardiac features has poor yield and may generate false positives leading to invasive testing.

Distractor Analysis: (A) Admit for serial troponins and telemetry: Incorrect for this clinical scenario. (B) Stress testing before discharge: Incorrect for this clinical scenario. (C) CT coronary angiography before discharge: Incorrect for this clinical scenario. (E) Cardiology consultation: Incorrect for this clinical scenario.

Clinical Pearl: Discharge with PCP follow-up for consideration of musculoskeletal or pleuritic etiologies is appropriate.",,active
840d1a41-51c7-4032-af76-305a52e509a2,B5_Q9_2,chest-pain-low-risk-outpatient-workup,Batch5,,"A 52-year-old man with hypertension and obesity presents with exertional substernal chest pressure that resolves with rest. In the ED, he is pain-free. ECG is normal. Troponin is negative at 0 and 3 hours. HEART score is 4.

What is the most appropriate next step?","[{""text"":""Discharge with outpatient stress test within 72 hours"",""label"":""A""},{""text"":""Inpatient stress test before discharge"",""label"":""B""},{""text"":""Admit for observation and serial troponins"",""label"":""C""},{""text"":""CT coronary angiography"",""label"":""D""},{""text"":""Discharge with cardiology follow-up in 2 weeks"",""label"":""E""}]",A,"Pathophysiology: HEART score 4-6 represents intermediate risk (~12-16% 30-day MACE). This patient has typical anginal symptoms but negative initial workup. Guidelines support either inpatient stress testing OR expedited outpatient testing within 72 hours for intermediate-risk patients who are clinically stable with reliable follow-up. Immediate discharge without any stress testing (answer E) misses the intermediate-risk classification.

Distractor Analysis: (B) Inpatient stress test before discharge: Incorrect for this clinical scenario. (C) Admit for observation and serial troponins: Incorrect for this clinical scenario. (D) CT coronary angiography: Incorrect for this clinical scenario. (E) Discharge with cardiology follow-up in 2 weeks: Incorrect for this clinical scenario.

Clinical Pearl: The key is ensuring prompt testing access.",,active
74cbb11d-ee9b-4a08-ae51-f2216eaf80aa,B6_Q01,anchoring-on-initial-diagnosis-despite-new-data,Batch6,Internal Medicine,"A 58-year-old man presents to the emergency department with acute-onset chest pain radiating to his left arm. Initial ECG shows ST elevations in leads V1-V4, and troponin I is elevated at 2.4 ng/mL. He is diagnosed with STEMI and taken for emergent cardiac catheterization, which reveals clean coronary arteries. Post-procedure, he develops hypotension (BP 82/50 mmHg), muffled heart sounds, and jugular venous distension. A repeat ECG now shows low voltage and electrical alternans. The cardiology fellow suggests increasing the heparin drip and adding a second antiplatelet agent.

What is the most appropriate next step in management?","[{""text"":""Increase heparin infusion rate"",""label"":""A""},{""text"":""Administer IV nitroprusside"",""label"":""B""},{""text"":""Perform emergent pericardiocentesis"",""label"":""C""},{""text"":""Order repeat coronary angiography"",""label"":""D""}]",C,"Pathophysiology: This patient initially presented with findings suggestive of STEMI but had clean coronaries on catheterization. The new triad of hypotension, muffled heart sounds, and JVD (Beck's triad), combined with electrical alternans on ECG, indicates cardiac tamponade—likely from aortic dissection that was missed due to anchoring on the initial STEMI diagnosis. The cognitive error here is failing to revise the diagnosis when new data (clean coronaries, hemodynamic instability, Beck's triad) contradicts the initial impression. Emergent pericardiocentesis is life-saving.

Distractor Analysis: (A) Increase heparin infusion rate: Why the Wrong Answer is Tempting: The fellow's suggestion to increase anticoagulation (Choice A) follows logically from the original STEMI framework. (B) Administer IV nitroprusside: Incorrect for this clinical scenario. (D) Order repeat coronary angiography: Repeating angiography (Choice D) assumes the original diagnosis was correct but incomplete.

Clinical Pearl: Clean coronaries + hemodynamic collapse = think aortic dissection with tamponade.",,active
72b29c19-4d03-46b1-b1dd-775f3256ac30,B6_Q02,ordering-ct-before-ultrasound-in-biliary-disease,Batch6,Internal Medicine,"A 45-year-old obese woman presents with 6 hours of severe right upper quadrant pain, nausea, and vomiting after eating fried chicken. Temperature is 37.2°C, blood pressure 138/85 mmHg, and pulse 92/min. Physical examination reveals tenderness in the right upper quadrant with a positive Murphy sign. Laboratory studies show WBC 11,200/μL, AST 52 U/L, ALT 48 U/L, alkaline phosphatase 95 U/L, and total bilirubin 1.1 mg/dL. The intern orders a CT scan of the abdomen with contrast.

Which of the following is the most appropriate imaging study for this patient?","[{""text"":""CT abdomen with IV contrast"",""label"":""A""},{""text"":""Right upper quadrant ultrasound"",""label"":""B""},{""text"":""MRCP"",""label"":""C""},{""text"":""HIDA scan"",""label"":""D""}]",B,"Pathophysiology: This patient has a classic presentation for acute cholecystitis (postprandial RUQ pain, Murphy sign, mild leukocytosis). The first-line imaging modality is right upper quadrant ultrasound, which can visualize gallstones, gallbladder wall thickening, pericholecystic fluid, and sonographic Murphy sign with high sensitivity and no radiation. The cognitive error is over-ordering advanced imaging when a cheaper, faster, radiation-free bedside test is diagnostic. CT is less sensitive for gallstones and delays diagnosis.

Distractor Analysis: (A) CT abdomen with IV contrast: Why the Wrong Answer is Tempting: CT (Choice A) feels more ""thorough"" and is often reflexively ordered in abdominal pain. (C) MRCP: MRCP (Choice C) is reserved for suspected choledocholithiasis, which the normal bilirubin and alkaline phosphatase argue against. (D) HIDA scan: HIDA scan (Choice D) is useful for acalculous cholecystitis or when ultrasound is equivocal—not as first-line.

Clinical Pearl: CT is not more accurate for gallstones and adds radiation, cost, and delay.",,active
125b80b7-a1f8-4900-8e98-6847e021b063,B6_Q03,treating-asymptomatic-bacteriuria-in-elderly,Batch6,Internal Medicine,"An 82-year-old woman is brought from her nursing home for evaluation of increased confusion over 2 days. She has a history of dementia, hypertension, and recurrent UTIs. Temperature is 36.8°C, blood pressure 128/76 mmHg, and pulse 78/min. She is oriented to person only but is at her baseline mental status per nursing home records. Physical examination reveals no costovertebral angle tenderness, suprapubic tenderness, or dysuria on Foley catheter irrigation. Urinalysis shows 50+ WBC, positive leukocyte esterase, positive nitrites, and many bacteria. Urine culture is pending. The resident requests approval to start ciprofloxacin.

What is the most appropriate next step in management?","[{""text"":""Start ciprofloxacin 500 mg twice daily for 7 days"",""label"":""A""},{""text"":""Start ceftriaxone 1 g IV daily and admit"",""label"":""B""},{""text"":""Obtain blood cultures and start broad-spectrum antibiotics"",""label"":""C""},{""text"":""Remove the Foley catheter and observe"",""label"":""D""}]",D,"Pathophysiology: This patient has asymptomatic bacteriuria, not a urinary tract infection. She is afebrile, hemodynamically stable, has no urinary symptoms, and her confusion is at baseline. Pyuria and bacteriuria are nearly universal in catheterized elderly patients and do not mandate treatment without symptoms. The cognitive error is treating the lab result rather than the patient.

Distractor Analysis: (A) Start ciprofloxacin 500 mg twice daily for 7 days: Incorrect for this clinical scenario. (B) Start ceftriaxone 1 g IV daily and admit: Incorrect for this clinical scenario. (C) Obtain blood cultures and start broad-spectrum antibiotics: Incorrect for this clinical scenario.

Clinical Pearl: Pyuria + bacteria + no symptoms = colonization, not infection.",,active
dd5809a3-7022-448b-b6d7-07dbfb4bb6a2,B6_Q04,antibiotic-escalation-before-culture-results,Batch6,Internal Medicine,"A 64-year-old man with COPD is hospitalized for community-acquired pneumonia and started on ceftriaxone and azithromycin. On hospital day 2, he remains febrile (38.4°C) but reports feeling slightly better. Oxygen saturation is 94% on 2L nasal cannula (improved from 89% on room air at admission). Blood pressure is 132/78 mmHg. Sputum and blood cultures from admission are pending. The night resident suggests changing antibiotics to piperacillin-tazobactam and vancomycin because the patient ""isn't responding.""

What is the most appropriate next step in management?","[{""text"":""Escalate to piperacillin-tazobactam and vancomycin"",""label"":""A""},{""text"":""Continue current antibiotics and await culture results"",""label"":""B""},{""text"":""Obtain CT chest to evaluate for abscess or empyema"",""label"":""C""},{""text"":""Add levofloxacin for double coverage of atypicals"",""label"":""D""}]",B,"Pathophysiology: This patient is showing clinical improvement (better oxygenation, subjective improvement) despite persistent low-grade fever on day 2. Fever can persist for 48-72 hours after appropriate antibiotic initiation—this is expected, not failure. The cognitive error is premature antibiotic escalation before allowing time for response or obtaining microbiologic data. Broadening coverage reflexively increases resistance pressure, adverse effects, and costs without evidence of treatment failure.

Distractor Analysis: (A) Escalate to piperacillin-tazobactam and vancomycin: Why the Wrong Answer is Tempting: Persistent fever triggers anxiety that ""we're missing something"" or ""coverage isn't broad enough."" Escalating to broad-spectrum agents (Choice A) feels proactive. (C) Obtain CT chest to evaluate for abscess or empyema: Incorrect for this clinical scenario. (D) Add levofloxacin for double coverage of atypicals: Incorrect for this clinical scenario.

Clinical Pearl: Wait for cultures before escalating.",,active
9e33e1f1-7477-4dcc-b835-54b7668da1fc,B6_Q05,confusing-acute-management-with-chronic-optimization,Batch6,Internal Medicine,"A 71-year-old man with heart failure with reduced ejection fraction (EF 30%) presents to the emergency department with worsening dyspnea over 3 days. He has 2+ bilateral lower extremity edema, jugular venous distension to 12 cm, and bibasilar crackles. Blood pressure is 88/62 mmHg, and pulse is 102/min. He is started on IV furosemide with good urine output. The ED physician plans to add carvedilol because the patient ""isn't on a beta-blocker despite class I indication.""

Which of the following is the most appropriate response to this plan?","[{""text"":""Agree and start carvedilol 3.125 mg twice daily"",""label"":""A""},{""text"":""Recommend starting carvedilol after discharge when euvolemic"",""label"":""B""},{""text"":""Suggest metoprolol succinate instead of carvedilol"",""label"":""C""},{""text"":""Add digoxin for rate control before beta-blocker"",""label"":""D""}]",B,"Pathophysiology: While beta-blockers are guideline-directed medical therapy for HFrEF, they should never be initiated during acute decompensation. This patient is hypotensive and volume-overloaded—starting a negative inotrope now could precipitate cardiogenic shock. The cognitive error is confusing chronic optimization therapy with acute stabilization needs. Beta-blockers should be started or uptitrated only after the patient is euvolemic, stable, and ideally as an outpatient or before discharge.

Distractor Analysis: (A) Agree and start carvedilol 3.125 mg twice daily: Incorrect for this clinical scenario. (C) Suggest metoprolol succinate instead of carvedilol: Incorrect for this clinical scenario. (D) Add digoxin for rate control before beta-blocker: Incorrect for this clinical scenario.

Clinical Pearl: Stabilize first, optimize later.",,active
054751b2-0a96-4631-9836-2ce1b59142a6,B6_Q06,repeating-negative-workup-instead-of-observation,Batch6,Internal Medicine,"A 34-year-old woman presents with 3 weeks of fatigue and intermittent palpitations. She denies chest pain, syncope, or dyspnea. She drinks 4-5 cups of coffee daily and has been under significant work stress. Physical examination is unremarkable with regular heart rate of 76/min. ECG shows normal sinus rhythm. TSH, CBC, and comprehensive metabolic panel are normal. 24-hour Holter monitor shows occasional PACs, no sustained arrhythmias. She returns 2 weeks later still feeling palpitations. The attending suggests repeating the Holter monitor and adding an echocardiogram.

What is the most appropriate next step in management?","[{""text"":""Repeat 24-hour Holter monitor"",""label"":""A""},{""text"":""Order transthoracic echocardiogram"",""label"":""B""},{""text"":""Reassurance and lifestyle modification counseling"",""label"":""C""},{""text"":""Start metoprolol for symptom control"",""label"":""D""}]",C,"Pathophysiology: This young, healthy patient with benign palpitations (isolated PACs, normal ECG, normal labs, no red flags) has completed an appropriate workup. Repeating the same negative tests will not provide new information and reinforces illness anxiety. The cognitive error is over-testing when observation and reassurance are indicated. Excessive caffeine and stress are the likely culprits.

Distractor Analysis: (A) Repeat 24-hour Holter monitor: Incorrect for this clinical scenario. (B) Order transthoracic echocardiogram: Incorrect for this clinical scenario. (D) Start metoprolol for symptom control: Beta-blockers (D) medicalize a benign condition unnecessarily.

Clinical Pearl: Reassurance IS management.",,active
523c002b-995a-44a4-a65f-a44bcaee87ff,B6_Q07,mistaking-next-best-step-for-most-accurate-test,Batch6,Internal Medicine,"A 52-year-old man presents with progressive dysphagia to solids over 4 months and 15- pound unintentional weight loss. He has a 30-pack-year smoking history. Physical examination reveals a thin, anxious man with no palpable lymphadenopathy. The medical student presents the case and recommends CT chest/abdomen/pelvis as the next step ""because it's the most sensitive for staging esophageal cancer.""

What is the most appropriate next step in management?","[{""text"":""CT chest/abdomen/pelvis with contrast"",""label"":""A""},{""text"":""Upper endoscopy with biopsy"",""label"":""B""},{""text"":""Barium swallow study"",""label"":""C""},{""text"":""PET-CT for staging"",""label"":""D""}]",B,"Pathophysiology: This patient has alarm symptoms (progressive dysphagia, weight loss, smoking history) concerning for esophageal malignancy. While CT and PET-CT are used for staging confirmed cancer, the next best step is tissue diagnosis via upper endoscopy with biopsy. The cognitive error is selecting the ""most accurate"" test for a later stage of workup rather than the immediate next step. You cannot stage a cancer you haven't diagnosed.

Distractor Analysis: (A) CT chest/abdomen/pelvis with contrast: Incorrect for this clinical scenario. (C) Barium swallow study: Incorrect for this clinical scenario. (D) PET-CT for staging: Incorrect for this clinical scenario.

Clinical Pearl: Tissue diagnosis precedes staging.",,active
4047a681-8d7b-4037-a9dc-44ccbc2627c8,B6_Q08,missing-medication-reconciliation-as-cause,Batch6,Internal Medicine,"A 78-year-old man presents with 1 week of fatigue, dizziness, and near-syncope. He has hypertension, type 2 diabetes, and benign prostatic hyperplasia. Medications include lisinopril 20 mg daily, metformin 1000 mg twice daily, and tamsulosin 0.4 mg at bedtime. He was recently started on a new medication by his urologist for urinary symptoms. Blood pressure is 98/58 mmHg sitting, with a drop to 82/50 mmHg upon standing. Pulse increases from 72 to 94/min on standing. The intern orders a tilt table test and cardiology consult.

What is the most appropriate next step in management?","[{""text"":""Tilt table testing"",""label"":""A""},{""text"":""Echocardiogram"",""label"":""B""},{""text"":""Medication review and adjustment"",""label"":""C""},{""text"":""24-hour ambulatory blood pressure monitoring"",""label"":""D""}]",C,"Pathophysiology: This patient has classic orthostatic hypotension (≥20 mmHg systolic drop with symptoms) that developed after a new medication was added. Alpha-blockers like tamsulosin commonly cause orthostatic hypotension, especially when combined with other antihypertensives (lisinopril). The cognitive error is overlooking iatrogenic causes when new symptoms follow medication changes. A thorough medication reconciliation identifying the temporal relationship would reveal the culprit.

Distractor Analysis: (A) Tilt table testing: Incorrect for this clinical scenario. (B) Echocardiogram: Incorrect for this clinical scenario. (D) 24-hour ambulatory blood pressure monitoring: Incorrect for this clinical scenario.

Clinical Pearl: Check the med list first.",,active
f42ce3a2-a41d-4fe5-ab83-939722a72595,B6_Q09,treating-lab-value-not-patient,Batch6,Internal Medicine,"A 45-year-old woman is admitted for elective cholecystectomy. Preoperative labs reveal serum sodium of 128 mEq/L. She is asymptomatic, alert, and oriented. Blood pressure is 122/78 mmHg. She takes hydrochlorothiazide for hypertension. Serum osmolality is 270 mOsm/kg, and urine osmolality is 450 mOsm/kg. The surgical team requests that medicine ""correct the sodium"" before proceeding to the operating room, suggesting 3% hypertonic saline infusion.

What is the most appropriate next step in management?","[{""text"":""Administer 3% hypertonic saline"",""label"":""A""},{""text"":""Hold hydrochlorothiazide and reassess sodium in 24-48 hours"",""label"":""B""},{""text"":""Cancel surgery indefinitely until sodium normalizes"",""label"":""C""},{""text"":""Fluid restrict to 1 liter per day"",""label"":""D""}]",B,"Pathophysiology: This patient has chronic, asymptomatic, mild hyponatremia likely secondary to thiazide diuretics. Hypertonic saline is indicated only for severe symptomatic hyponatremia (seizures, obtundation)—using it here risks osmotic demyelination syndrome. The cognitive error is treating a lab value rather than the patient's clinical status. Holding the thiazide and allowing gentle self-correction is appropriate.

Distractor Analysis: (A) Administer 3% hypertonic saline: Incorrect for this clinical scenario. (C) Cancel surgery indefinitely until sodium normalizes: Incorrect for this clinical scenario. (D) Fluid restrict to 1 liter per day: Incorrect for this clinical scenario.

Clinical Pearl: Treat the patient, not the number.",,active
053491db-3828-49d6-a867-48d9e9e5068a,B6_Q10,premature-closure-in-chest-pain-workup,Batch6,Internal Medicine,"A 48-year-old man presents with substernal chest pressure for 2 hours, radiating to his left arm, with associated diaphoresis. He has hypertension and smokes 1 pack per day. ECG shows no ST changes. Initial troponin I is negative (<0.01 ng/mL). The physician tells the patient his ""heart tests are negative"" and prepares discharge paperwork with a diagnosis of musculoskeletal chest pain, instructing follow-up with his primary care physician.

What is the most appropriate next step in management?","[{""text"":""Discharge with outpatient stress test in 1 week"",""label"":""A""},{""text"":""Admit for serial troponins and observation"",""label"":""B""},{""text"":""Obtain CT coronary angiography before discharge"",""label"":""C""},{""text"":""Administer GI cocktail and reassess"",""label"":""D""}]",B,"Pathophysiology: This patient has multiple risk factors and a classic ACS presentation. A single negative troponin does NOT rule out myocardial infarction—troponins may take 4-6 hours to rise after ischemia onset. The cognitive error is premature closure, accepting a negative initial test as definitive despite high pretest probability. Serial troponins (typically at 0 and 3-6 hours) are required.

Distractor Analysis: (A) Discharge with outpatient stress test in 1 week: Incorrect for this clinical scenario. (C) Obtain CT coronary angiography before discharge: Incorrect for this clinical scenario. (D) Administer GI cocktail and reassess: Incorrect for this clinical scenario.

Clinical Pearl: Update Todos Generate Internal Medicine questions (10 concepts) Generating Surgery questions Generate Pediatrics questions (5 concepts) Generate OB/GYN questions (4 concepts) Generate Psychiatry questions (4 concepts) Generate Neurology questions (4 concepts) Generate Emergency Medicine questions (4 concepts) Generate Pulm/Critical Care questions (3 concepts) Generate Nephrology questions (2 concepts) SURGERY",,active
9c0654bb-9289-4890-8acf-3679e28baa39,B6_Q11,ordering-imaging-before-surgical-consultation,Batch6,Surgery,"A 67-year-old man presents to the emergency department with sudden-onset severe abdominal pain for 3 hours. He has a history of atrial fibrillation and is not on anticoagulation. Temperature is 37.6°C, blood pressure is 92/58 mmHg, pulse is 112/min and irregularly irregular. Abdomen is diffusely tender but notably soft—the pain appears out of proportion to physical findings. Lactate is 6.2 mmol/L. The ED physician orders a CT angiogram of the abdomen and tells the surgical resident, ""I'll call you when I have the imaging results.""

What is the most appropriate next step in management?","[{""text"":""Await CT angiography results before surgical consultation"",""label"":""A""},{""text"":""Immediate surgical consultation concurrent with imaging"",""label"":""B""},{""text"":""Start IV heparin before imaging"",""label"":""C""},{""text"":""Obtain plain abdominal X-ray first"",""label"":""D""}]",B,"Pathophysiology: This patient has classic findings of acute mesenteric ischemia: atrial fibrillation (embolic source), pain out of proportion to exam, elevated lactate, and hemodynamic instability. This is a surgical emergency. The cognitive error is delaying surgical involvement for confirmatory imaging when clinical suspicion is high. Surgery should be consulted immediately—they need time to prepare while imaging is obtained.

Distractor Analysis: (A) Await CT angiography results before surgical consultation: Incorrect for this clinical scenario. (C) Start IV heparin before imaging: Incorrect for this clinical scenario. (D) Obtain plain abdominal X-ray first: Incorrect for this clinical scenario.

Clinical Pearl: Time is bowel.",,active
a10f1379-b20f-4922-a121-29a9cfe17708,B6_Q12,choosing-elective-repair-timing-incorrectly,Batch6,Surgery,"A 72-year-old man with a known 5.8 cm infrarenal abdominal aortic aneurysm presents for routine follow-up. He is asymptomatic. CT angiography from 6 months ago showed the aneurysm measured 5.3 cm. Current imaging shows expansion to 5.8 cm. He has well-controlled hypertension and quit smoking 10 years ago. Surgical risk assessment estimates 2% perioperative mortality. The patient asks if he can ""wait another year"" since he feels fine and wants to attend his granddaughter's wedding in 8 months.

What is the most appropriate recommendation?","[{""text"":""Agree to delay repair for 1 year with close surveillance"",""label"":""A""},{""text"":""Recommend elective repair within the next few weeks"",""label"":""B""},{""text"":""Refer for emergent repair today"",""label"":""C""},{""text"":""Repeat imaging in 3 months before deciding"",""label"":""D""}]",B,"Pathophysiology: AAA ≥5.5 cm (or expansion >0.5 cm in 6 months) meets criteria for elective surgical repair in acceptable-risk patients. This patient has both: size threshold AND rapid expansion. The cognitive error is misidentifying urgency level—this isn't emergent (no rupture), but delaying elective repair significantly increases rupture risk. Waiting a year is not appropriate; repair should be scheduled soon.

Distractor Analysis: (A) Agree to delay repair for 1 year with close surveillance: Incorrect for this clinical scenario. (C) Refer for emergent repair today: Emergent repair (C) isn't indicated without rupture. (D) Repeat imaging in 3 months before deciding: Incorrect for this clinical scenario.

Clinical Pearl: AAA ≥5.5 cm = repair soon, not ""whenever convenient.""",,active
7ad08963-9c9f-405e-aba7-818014d228de,B6_Q13,intervening-on-stable-incidental-findings,Batch6,Surgery,"A 55-year-old woman undergoes CT abdomen/pelvis for evaluation of kidney stones. The scan reveals a 2 cm simple hepatic cyst in the right lobe, an incidental finding. She is asymptomatic from the cyst. Liver function tests are normal. The radiologist notes: ""Simple cyst, benign features, no follow-up needed."" The surgeon on call is consulted and recommends laparoscopic cyst fenestration ""to prevent future complications.""

What is the most appropriate management of the hepatic cyst?","[{""text"":""Laparoscopic cyst fenestration"",""label"":""A""},{""text"":""CT-guided aspiration with sclerotherapy"",""label"":""B""},{""text"":""MRI with hepatobiliary contrast for further characterization"",""label"":""C""},{""text"":""No intervention; reassurance"",""label"":""D""}]",D,"Pathophysiology: Simple hepatic cysts are extremely common, benign, and virtually never require intervention unless symptomatic (pain from mass effect) or complicated (hemorrhage, infection, rupture). This 2 cm cyst has benign imaging features and causes no symptoms. The cognitive error is operating on incidental findings that warrant observation. Why the Wrong Answer is Tempting: Once something is ""found,"" there's pressure to ""do something."" Surgeons may default to intervention.

Distractor Analysis: (A) Laparoscopic cyst fenestration: Incorrect for this clinical scenario. (B) CT-guided aspiration with sclerotherapy: Aspiration (B) seems less invasive but is unnecessary for a simple cyst and risks infection/recurrence. (C) MRI with hepatobiliary contrast for further characterization: Incorrect for this clinical scenario.

Clinical Pearl: Not every finding needs an intervention.",,active
2e6807c7-bdd3-4c4a-8d9b-7c0fade55bdf,B6_Q14,missing-non-operative-management-window,Batch6,Surgery,"A 28-year-old man presents with right lower quadrant pain for 18 hours, fever (38.6°C), and anorexia. CT abdomen shows a dilated appendix (12 mm) with periappendiceal fat stranding but no abscess or free perforation. WBC is 14,500/μL. He is hemodynamically stable. The surgical resident books the OR for emergent appendectomy. The attending asks if any alternatives were considered.

What is the most appropriate initial management?","[{""text"":""Emergent open appendectomy"",""label"":""A""},{""text"":""Emergent laparoscopic appendectomy"",""label"":""B""},{""text"":""IV antibiotics with interval appendectomy if needed"",""label"":""C""},{""text"":""CT-guided drainage"",""label"":""D""}]",B,"Pathophysiology: Wait—this is actually appropriate surgical management. This patient has uncomplicated acute appendicitis with no abscess or phlegmon. Laparoscopic appendectomy remains the standard of care for uncomplicated appendicitis in most patients. The cognitive error in this question setup would be assuming antibiotics-first management is universally preferred, but the NOTABLE trial and others show surgery remains superior for most patients.

Distractor Analysis: (A) Emergent open appendectomy: Incorrect for this clinical scenario. (C) IV antibiotics with interval appendectomy if needed: Incorrect for this clinical scenario. (D) CT-guided drainage: Incorrect for this clinical scenario.

Clinical Pearl: Don't operate into inflammation.",,active
30188b2c-31fa-4151-b3f2-07d597757681,B6_Q15,ct-before-clinical-exam-in-trauma,Batch6,Surgery,"A 24-year-old man is brought to the trauma bay after a high-speed motorcycle collision. On arrival, he is moaning, with blood pooling beneath him. Primary survey: Airway is intact with cervical spine immobilization. Breathing reveals decreased breath sounds on the left. Blood pressure is 72/40 mmHg, pulse 132/min and thready. The trauma team leader states, ""Let's get him to CT for a full trauma pan-scan to see what we're dealing with.""

What is the most appropriate next step in management?","[{""text"":""CT head, C-spine, chest, abdomen, and pelvis"",""label"":""A""},{""text"":""Left chest tube placement and massive transfusion protocol"",""label"":""B""},{""text"":""Portable chest X-ray before any intervention"",""label"":""C""},{""text"":""FAST examination before leaving trauma bay"",""label"":""D""}]",B,"Pathophysiology: This patient is in hemorrhagic shock with clinical evidence of hemothorax (decreased breath sounds, hypotension after chest trauma). The cognitive error is prioritizing imaging over resuscitation in an unstable patient. Immediate interventions (chest tube for likely hemothorax, massive transfusion) take priority. FAST and portable films can occur in the trauma bay, but this patient needs a chest tube now based on clinical exam.

Distractor Analysis: (A) CT head, C-spine, chest, abdomen, and pelvis: Incorrect for this clinical scenario. (C) Portable chest X-ray before any intervention: Incorrect for this clinical scenario. (D) FAST examination before leaving trauma bay: Incorrect for this clinical scenario.

Clinical Pearl: Update Todos Generate Internal Medicine questions (10 concepts) Generate Surgery questions (5 concepts) Generating Pediatrics questions Generate OB/GYN questions (4 concepts) Generate Psychiatry questions (4 concepts) Generate Neurology questions (4 concepts) Generate Emergency Medicine questions (4 concepts) Generate Pulm/Critical Care questions (3 concepts) Generate Nephrology questions (2 concepts) PEDIATRICS",,active
7ac7d5ef-6f67-4486-bf79-388017a7643d,B6_Q16,treating-viral-syndrome-with-antibiotics,Batch6,Pediatrics,"A 4-year-old boy is brought by his mother for 3 days of rhinorrhea, cough, and low- grade fever (38.2°C). He is drinking fluids, playful in the exam room, and attends daycare. Physical examination reveals clear rhinorrhea, mild pharyngeal erythema without exudate, and bilaterally clear lungs. Tympanic membranes are normal. The mother requests antibiotics because ""last time this turned into an ear infection"" and she doesn't want to miss work. She appears anxious and says, ""I just want to be proactive.""

What is the most appropriate management?","[{""text"":""Prescribe amoxicillin to prevent bacterial superinfection"",""label"":""A""},{""text"":""Prescribe azithromycin because it has anti-inflammatory properties"",""label"":""B""},{""text"":""Symptomatic care and reassurance with return precautions"",""label"":""C""},{""text"":""Obtain rapid strep test before deciding"",""label"":""D""}]",C,"Pathophysiology: This child has an uncomplicated viral upper respiratory infection (URI). No findings suggest bacterial infection (no purulent nasal discharge >10 days, no ear findings, no tonsillar exudate, no lung consolidation). The cognitive error is prescribing antibiotics for a viral syndrome under parental pressure or to ""prevent"" complications. Antibiotics do not prevent bacterial superinfection after viral URI, and inappropriate prescribing drives resistance and adverse effects (rash, diarrhea, C.

Distractor Analysis: (A) Prescribe amoxicillin to prevent bacterial superinfection: Incorrect for this clinical scenario. (B) Prescribe azithromycin because it has anti-inflammatory prop...: Azithromycin (B) sounds reasonable due to its ""anti-inflammatory"" reputation, but this is not an indication for use. (D) Obtain rapid strep test before deciding: Incorrect for this clinical scenario.

Clinical Pearl: Antibiotics don't prevent complications and cause harm.",,active
